id_venta,id_cliente,id_producto,cantidad,fecha
930,128,503,3,3/24/2022
931,222,609,15,3/15/2022
932,134,923,6,3/17/2022
933,47,740,15,3/29/2022
934,129,179,12,3/3/2022
935,236,54,3,3/21/2022
936,275,875,15,3/12/2022
937,116,133,3,3/27/2022
938,286,826,6,3/27/2022
939,249,507,12,3/10/2022
940,220,115,2,3/15/2022
941,286,218,1,3/2/2022
942,151,253,10,3/6/2022
943,85,599,4,3/21/2022
944,67,520,12,3/17/2022
945,148,379,6,3/10/2022
946,154,515,13,3/9/2022
947,216,283,3,3/27/2022
948,221,198,6,3/24/2022
949,59,692,1,3/27/2022
950,155,795,9,3/24/2022
951,118,699,7,3/20/2022
952,234,600,14,3/25/2022
953,60,666,4,3/22/2022
954,95,92,2,3/28/2022
955,49,833,9,3/13/2022
956,230,25,7,3/2/2022
957,103,461,12,3/8/2022
958,278,16,4,3/21/2022
959,193,629,12,3/28/2022
960,68,859,12,3/20/2022
961,192,826,7,3/29/2022
962,81,681,8,3/19/2022
963,111,121,5,3/28/2022
964,125,581,13,3/16/2022
965,37,473,6,3/23/2022
966,32,539,2,3/6/2022
967,181,923,12,3/10/2022
968,297,960,9,3/25/2022
969,189,562,10,3/23/2022
970,239,20,10,3/15/2022
971,214,958,9,3/1/2022
972,57,336,4,3/1/2022
973,210,551,6,3/16/2022
974,135,770,5,3/30/2022
975,60,828,12,3/9/2022
976,94,498,8,3/10/2022
977,180,508,14,3/8/2022
978,62,811,12,3/11/2022
979,274,359,5,3/28/2022
980,273,969,9,3/8/2022
981,43,692,12,3/24/2022
982,240,319,8,3/30/2022
983,172,124,4,3/23/2022
984,178,624,7,3/19/2022
985,137,615,7,3/2/2022
986,56,83,3,3/26/2022
987,140,892,4,3/22/2022
988,186,737,12,3/4/2022
989,61,912,6,3/6/2022
990,295,990,7,3/18/2022
991,250,976,12,3/13/2022
992,158,430,5,3/26/2022
993,254,211,6,3/29/2022
994,60,139,13,3/2/2022
995,56,505,5,3/11/2022
996,210,342,15,3/7/2022
997,122,887,14,3/4/2022
998,24,660,8,3/25/2022
999,183,799,14,3/15/2022
1000,278,242,5,3/19/2022
